image_path,skeletal_image_path,label,nose_x,nose_y,neck_x,neck_y,r_shoulder_x,r_shoulder_y,r_elbow_x,r_elbow_y,r_wrist_x,r_wrist_y,l_shoulder_x,l_shoulder_y,l_elbow_x,l_elbow_y,l_wrist_x,l_wrist_y,l_hand_0_x,l_hand_0_y,l_hand_1_x,l_hand_1_y,l_hand_2_x,l_hand_2_y,l_hand_3_x,l_hand_3_y,l_hand_4_x,l_hand_4_y,l_hand_5_x,l_hand_5_y,l_hand_6_x,l_hand_6_y,l_hand_7_x,l_hand_7_y,l_hand_8_x,l_hand_8_y,l_hand_9_x,l_hand_9_y,l_hand_10_x,l_hand_10_y,l_hand_11_x,l_hand_11_y,l_hand_12_x,l_hand_12_y,l_hand_13_x,l_hand_13_y,l_hand_14_x,l_hand_14_y,l_hand_15_x,l_hand_15_y,l_hand_16_x,l_hand_16_y,l_hand_17_x,l_hand_17_y,l_hand_18_x,l_hand_18_y,l_hand_19_x,l_hand_19_y,l_hand_20_x,l_hand_20_y,r_hand_0_x,r_hand_0_y,r_hand_1_x,r_hand_1_y,r_hand_2_x,r_hand_2_y,r_hand_3_x,r_hand_3_y,r_hand_4_x,r_hand_4_y,r_hand_5_x,r_hand_5_y,r_hand_6_x,r_hand_6_y,r_hand_7_x,r_hand_7_y,r_hand_8_x,r_hand_8_y,r_hand_9_x,r_hand_9_y,r_hand_10_x,r_hand_10_y,r_hand_11_x,r_hand_11_y,r_hand_12_x,r_hand_12_y,r_hand_13_x,r_hand_13_y,r_hand_14_x,r_hand_14_y,r_hand_15_x,r_hand_15_y,r_hand_16_x,r_hand_16_y,r_hand_17_x,r_hand_17_y,r_hand_18_x,r_hand_18_y,r_hand_19_x,r_hand_19_y,r_hand_20_x,r_hand_20_y
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_20.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_20.jpg,Satyam_A,0.566254144,0.200493599,0.564765934,0.2892006,0.491843612,0.284233008,0.37278676,0.305522688,0.493331822,0.265781952,0.637688256,0.294168192,0.69424026,0.355198608,0.57964804,0.373649664,0.578159829,0.375068976,0.563277723,0.365133792,0.548395616,0.353779296,0.53351351,0.352359984,0.521607825,0.35661792,0.530537089,0.355198608,0.514166771,0.353779296,0.514166771,0.355198608,0.518631403,0.35661792,0.529048878,0.366553104,0.515654982,0.366553104,0.520119614,0.366553104,0.529048878,0.366553104,0.53351351,0.376488288,0.520119614,0.3779076,0.526072457,0.3779076,0.535001721,0.376488288,0.537978142,0.387842784,0.530537089,0.387842784,0.53351351,0.387842784,0.536489931,0.386423472,0.496308244,0.265781952,0.50970214,0.257266079,0.521607825,0.247330895,0.535001721,0.243072959,0.548395616,0.241653647,0.536489931,0.235976399,0.554348459,0.234557087,0.560301302,0.234557087,0.564765934,0.235976399,0.539466353,0.238815023,0.55583667,0.237395711,0.560301302,0.237395711,0.564765934,0.238815023,0.539466353,0.244492271,0.554348459,0.241653647,0.55732488,0.238815023,0.558813091,0.240234335,0.539466353,0.251588831,0.549883827,0.247330895,0.554348459,0.244492271,0.55583667,0.244492271
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_25.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_25.jpg,Satyam_A,0.564657768,0.199366544,0.564657768,0.295853319,0.489333672,0.295149036,0.387424601,0.275429111,0.499672274,0.212043638,0.639981864,0.296557602,0.687244042,0.354308811,0.572042483,0.371211604,0.57056554,0.374028736,0.55579611,0.364168774,0.541026679,0.350083113,0.529211135,0.348674547,0.521826419,0.348674547,0.524780306,0.358534509,0.511487818,0.355717377,0.510010875,0.355717377,0.512964761,0.354308811,0.523303363,0.368394472,0.510010875,0.36557734,0.511487818,0.364168774,0.51739559,0.361351641,0.524780306,0.374028736,0.514441704,0.374028736,0.518872533,0.371211604,0.524780306,0.371211604,0.530688078,0.383888698,0.524780306,0.381071566,0.526257249,0.378254434,0.529211135,0.378254434,0.508533932,0.213452205,0.521826419,0.210635072,0.533641964,0.206409374,0.543980565,0.203592242,0.552842224,0.203592242,0.539549736,0.186689449,0.548411395,0.179646619,0.554319167,0.178238053,0.558749996,0.178238053,0.53659585,0.181055185,0.545457508,0.175420921,0.551365281,0.174012355,0.557273053,0.175420921,0.533641964,0.179646619,0.542503622,0.174012355,0.546934451,0.172603789,0.551365281,0.172603789,0.532165021,0.182463751,0.539549736,0.178238053,0.543980565,0.176829487,0.548411395,0.175420921
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_30.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_30.jpg,Satyam_A,0.563982107,0.200650364,0.566265863,0.29793553,0.493946938,0.29793553,0.401074213,0.250018955,0.501559456,0.175966068,0.638584788,0.29793553,0.685782402,0.353112191,0.57768464,0.369084382,0.574639633,0.371988417,0.5609371,0.36472833,0.545712063,0.353112191,0.535054537,0.350208156,0.525919515,0.353112191,0.530487026,0.360372278,0.516784493,0.360372278,0.515261989,0.360372278,0.516784493,0.357468243,0.530487026,0.367632365,0.515261989,0.367632365,0.515261989,0.367632365,0.518306997,0.366180348,0.530487026,0.374892452,0.518306997,0.374892452,0.5198295,0.374892452,0.524397011,0.374892452,0.535054537,0.382152539,0.528964522,0.380700522,0.530487026,0.380700522,0.533532033,0.380700522,0.512216982,0.178870103,0.525919515,0.171610016,0.536577041,0.162897911,0.547234567,0.157089842,0.553324581,0.155637824,0.538099545,0.145473702,0.545712063,0.136761598,0.551802078,0.130953528,0.557892092,0.126597476,0.533532033,0.14111765,0.539622048,0.133857563,0.547234567,0.129501511,0.553324581,0.129501511,0.530487026,0.139665633,0.536577041,0.132405546,0.542667056,0.130953528,0.54875707,0.130953528,0.527442019,0.14111765,0.533532033,0.133857563,0.538099545,0.133857563,0.545712063,0.133857563
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_35.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_35.jpg,Satyam_B,0.564180841,0.202189458,0.567301467,0.295194211,0.49552708,0.292962097,0.412830504,0.236415207,0.506449269,0.16349948,0.639075853,0.297426325,0.687445549,0.352485139,0.57510303,0.364389747,0.571982405,0.367365899,0.55793959,0.361413595,0.543896775,0.352485139,0.532974586,0.350997063,0.522052397,0.356949367,0.529853961,0.356949367,0.515811146,0.359925519,0.515811146,0.361413595,0.518931771,0.362901671,0.529853961,0.365877823,0.514250833,0.368853976,0.515811146,0.370342052,0.52361271,0.370342052,0.529853961,0.37480628,0.517371459,0.377782432,0.520492084,0.377782432,0.528293648,0.377782432,0.534534899,0.38224666,0.528293648,0.383734736,0.529853961,0.385222812,0.532974586,0.385222812,0.515811146,0.16349948,0.531414273,0.157547176,0.547017401,0.150106796,0.556379277,0.139690264,0.562620528,0.135226035,0.543896775,0.130761807,0.550138026,0.117369123,0.556379277,0.10695259,0.562620528,0.098024134,0.537655524,0.123321427,0.542336463,0.108440667,0.548577714,0.096536058,0.554818965,0.087607602,0.529853961,0.120345275,0.534534899,0.105464514,0.539215837,0.095047982,0.543896775,0.08463145,0.520492084,0.120345275,0.525173022,0.108440667,0.528293648,0.09951221,0.532974586,0.09207183
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_40.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_40.jpg,Satyam_B,0.566839393,0.201829158,0.566839393,0.293320475,0.494285293,0.289476302,0.42011888,0.227969535,0.5071838,0.149548406,0.639393493,0.297164648,0.687762893,0.346370063,0.576513273,0.361746755,0.57490096,0.363284424,0.562002453,0.357133747,0.549103946,0.344832394,0.537817753,0.343294724,0.529756186,0.346370063,0.534593126,0.35252074,0.52169462,0.354058409,0.52169462,0.354058409,0.523306933,0.35252074,0.532980813,0.363284424,0.52169462,0.364822093,0.52169462,0.364822093,0.528143873,0.363284424,0.534593126,0.372510439,0.524919246,0.374048108,0.528143873,0.372510439,0.5313685,0.372510439,0.537817753,0.380198785,0.532980813,0.381736454,0.534593126,0.381736454,0.537817753,0.380198785,0.518469993,0.146473067,0.534593126,0.143397729,0.552328573,0.137247052,0.563614766,0.129558706,0.57006402,0.12187036,0.549103946,0.118795022,0.553940886,0.108031337,0.56039014,0.098805322,0.566839393,0.092654645,0.539430066,0.111106676,0.544267006,0.097267653,0.549103946,0.089579307,0.5555532,0.084966299,0.529756186,0.108031337,0.534593126,0.092654645,0.537817753,0.086503968,0.542654693,0.080353292,0.520082306,0.106493668,0.523306933,0.094192314,0.524919246,0.089579307,0.529756186,0.08342863
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_45.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_45.jpg,Satyam_B,0.568116731,0.199455409,0.568925087,0.293509124,0.496981405,0.288883532,0.425846078,0.2256671,0.506681677,0.145490162,0.64086877,0.298134717,0.689370129,0.344390642,0.577817003,0.35826742,0.576200291,0.361351148,0.564883307,0.352099963,0.551949612,0.33976505,0.539015916,0.333597593,0.530932356,0.335139457,0.535782492,0.344390642,0.522848796,0.341306914,0.521232084,0.338223186,0.522848796,0.336681321,0.53416578,0.355183692,0.519615372,0.350558099,0.519615372,0.347474371,0.522848796,0.344390642,0.53416578,0.361351148,0.522848796,0.359809284,0.522848796,0.356725556,0.52608222,0.353641828,0.539015916,0.367518605,0.532549068,0.365976741,0.53416578,0.362893013,0.535782492,0.362893013,0.516381948,0.142406433,0.532549068,0.142406433,0.5503329,0.136238977,0.561649883,0.128529656,0.571350155,0.122362199,0.548716188,0.119278471,0.555183036,0.108485421,0.561649883,0.099234236,0.568116731,0.093066779,0.539015916,0.11156915,0.543866052,0.097692372,0.551949612,0.088441187,0.560033171,0.08227373,0.529315644,0.106943557,0.53416578,0.093066779,0.540632628,0.083815594,0.545482764,0.077648137,0.51799866,0.105401693,0.522848796,0.093066779,0.52608222,0.086899323,0.530932356,0.077648137
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_5.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_5.jpg,Satyam_A,0.572450317,0.208101317,0.565022559,0.298774982,0.484802776,0.300191758,0.400126338,0.382364766,0.489259431,0.431951926,0.645242343,0.297358206,0.70020775,0.355446022,0.585820281,0.371030558,0.576906972,0.369613782,0.560565905,0.363946678,0.542739286,0.354029246,0.529369322,0.355446022,0.520456013,0.358279574,0.530854874,0.355446022,0.514513807,0.358279574,0.507086049,0.362529902,0.501143843,0.362529902,0.527883771,0.361113126,0.513028255,0.363946678,0.510057152,0.36678023,0.507086049,0.36678023,0.529369322,0.368197006,0.51748491,0.368197006,0.514513807,0.371030558,0.513028255,0.37386411,0.533825977,0.378114438,0.523427116,0.379531214,0.520456013,0.38094799,0.518970462,0.382364766,0.486288328,0.43761903,0.49817274,0.431951926,0.510057152,0.426284822,0.521941565,0.42345127,0.530854874,0.424868046,0.527883771,0.433368702,0.538282632,0.434785478,0.544224838,0.434785478,0.550167044,0.43761903,0.527883771,0.440452582,0.539768183,0.441869358,0.547195941,0.441869358,0.554623699,0.44470291,0.524912668,0.446119686,0.539768183,0.447536462,0.545710389,0.447536462,0.551652596,0.450370015,0.523427116,0.453203567,0.535311529,0.454620343,0.541253735,0.454620343,0.545710389,0.454620343
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_50.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_50.jpg,Satyam_B,0.569560009,0.201118758,0.569560009,0.292635192,0.495991458,0.289584644,0.42562154,0.222472593,0.505587356,0.14315835,0.64312856,0.29568574,0.69110805,0.347545053,0.575957275,0.35822197,0.572758642,0.361272518,0.558364795,0.352120874,0.543970948,0.341443957,0.535974367,0.338393409,0.523179836,0.339918683,0.532775734,0.342969231,0.518381887,0.341443957,0.518381887,0.342969231,0.519981203,0.341443957,0.531176418,0.3505956,0.516782571,0.3505956,0.518381887,0.352120874,0.523179836,0.352120874,0.531176418,0.359747244,0.518381887,0.361272518,0.519981203,0.361272518,0.523179836,0.361272518,0.53437505,0.367373613,0.523179836,0.367373613,0.524779152,0.368898887,0.529577101,0.368898887,0.516782571,0.14315835,0.53437505,0.13553198,0.550368214,0.124855063,0.558364795,0.115703419,0.563162744,0.10807705,0.547169581,0.10807705,0.55196753,0.095874859,0.558364795,0.085197941,0.566361377,0.076046298,0.537573683,0.103501228,0.542371632,0.091299037,0.548768897,0.083672667,0.556765479,0.079096846,0.527977785,0.101975954,0.532775734,0.089773763,0.537573683,0.082147393,0.543970948,0.079096846,0.518381887,0.103501228,0.523179836,0.094349585,0.526378469,0.088248489,0.531176418,0.082147393
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_55.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_55.jpg,Satyam_B,0.570709985,0.200268084,0.569910335,0.294071476,0.497142182,0.29025833,0.425173678,0.224672219,0.505138682,0.143833523,0.642678488,0.297884622,0.69065749,0.346692891,0.573908585,0.358894958,0.569110685,0.363470734,0.557915584,0.354319183,0.543521884,0.342117116,0.533926083,0.337541341,0.521131683,0.337541341,0.532326783,0.343642374,0.517933082,0.340591857,0.516333782,0.340591857,0.517933082,0.337541341,0.529128183,0.351268666,0.514734482,0.348218149,0.514734482,0.346692891,0.519532383,0.346692891,0.529128183,0.358894958,0.516333782,0.355844442,0.517933082,0.354319183,0.521131683,0.354319183,0.532326783,0.364995992,0.522730983,0.363470734,0.522730983,0.361945475,0.525929583,0.361945475,0.517933082,0.143833523,0.532326783,0.13773249,0.545121184,0.127055681,0.554716984,0.117904131,0.561114184,0.111803097,0.541922584,0.110277838,0.546720484,0.098075771,0.553117684,0.088924221,0.561114184,0.082823187,0.533926083,0.104176805,0.538723983,0.091974738,0.545121184,0.085873704,0.554716984,0.082823187,0.525929583,0.102651546,0.530727483,0.090449479,0.537124683,0.084348446,0.541922584,0.081297929,0.517933082,0.104176805,0.522730983,0.093499996,0.525929583,0.088924221,0.532326783,0.085873704
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_60.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_60.jpg,Satyam_B,0.569199904,0.199324876,0.570803213,0.294127931,0.498654317,0.291069768,0.426505422,0.226848343,0.503464244,0.142748859,0.642952108,0.297186094,0.691051372,0.346116703,0.577216448,0.358349355,0.57400983,0.361407518,0.559580051,0.35376211,0.546753581,0.344587621,0.537133728,0.340000376,0.524307258,0.341529458,0.535530419,0.347645784,0.52110064,0.346116703,0.519497332,0.346116703,0.52110064,0.34305854,0.533927111,0.355291192,0.519497332,0.355291192,0.52110064,0.352233029,0.524307258,0.350703947,0.532323802,0.361407518,0.52110064,0.362936599,0.522703949,0.361407518,0.524307258,0.359878436,0.537133728,0.367523844,0.525910567,0.367523844,0.527513876,0.367523844,0.529117184,0.365994762,0.516290714,0.142748859,0.532323802,0.135103452,0.546753581,0.125928962,0.554770125,0.116754473,0.56118336,0.110638147,0.540340346,0.107579984,0.546753581,0.09381825,0.554770125,0.086172843,0.56118336,0.080056517,0.532323802,0.101463658,0.538737037,0.090760087,0.545150272,0.084643761,0.554770125,0.086172843,0.524307258,0.101463658,0.530720493,0.090760087,0.537133728,0.087701924,0.543546963,0.087701924,0.517894023,0.104521821,0.524307258,0.095347332,0.529117184,0.092289169,0.535530419,0.092289169
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_65.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_65.jpg,Satyam_B,0.57011147,0.201804165,0.57324817,0.295288005,0.501104059,0.293044393,0.424254896,0.228727511,0.50894581,0.147957473,0.645392282,0.297531617,0.69244279,0.348386827,0.577953221,0.358857017,0.57167982,0.3618485,0.560701368,0.354369792,0.548154566,0.343899602,0.540312815,0.339412378,0.527766013,0.342403861,0.538744465,0.346891085,0.524629312,0.346891085,0.524629312,0.346891085,0.526197663,0.343899602,0.535607764,0.354369792,0.523060962,0.354369792,0.523060962,0.355865534,0.527766013,0.355865534,0.535607764,0.360352758,0.523060962,0.3618485,0.524629312,0.363344241,0.527766013,0.363344241,0.540312815,0.369327207,0.527766013,0.369327207,0.529334363,0.370822948,0.530902713,0.370822948,0.518355911,0.147957473,0.532471064,0.138983024,0.543449515,0.12402561,0.549722916,0.11355542,0.552859617,0.106076712,0.541881165,0.112059678,0.545017866,0.100093747,0.551291267,0.089623556,0.557564668,0.080649108,0.534039414,0.107572454,0.537176114,0.095606522,0.541881165,0.089623556,0.548154566,0.086632074,0.524629312,0.104580971,0.529334363,0.094110781,0.532471064,0.089623556,0.538744465,0.089623556,0.516787561,0.106076712,0.519924262,0.095606522,0.523060962,0.092615039,0.527766013,0.089623556
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_2\Satyam_2_70.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_2\Satyam_2_70.jpg,Satyam_B,0.572279571,0.194642203,0.570688276,0.293287774,0.49907999,0.290252526,0.429062999,0.215888941,0.518175533,0.133937236,0.642296562,0.296323022,0.6964006,0.341851747,0.583418638,0.352475117,0.578644752,0.357027989,0.564323095,0.349439868,0.553184028,0.340334123,0.545227552,0.338816499,0.534088485,0.341851747,0.543636257,0.344886996,0.530905895,0.34640462,0.530905895,0.347922244,0.53249719,0.34640462,0.543636257,0.352475117,0.529314599,0.353992741,0.530905895,0.353992741,0.537271076,0.353992741,0.543636257,0.360063237,0.530905895,0.361580862,0.534088485,0.363098486,0.538862371,0.363098486,0.546818847,0.367651358,0.540453666,0.369168982,0.542044961,0.369168982,0.543636257,0.369168982,0.527723304,0.13545486,0.540453666,0.129384364,0.550001438,0.11724337,0.557957914,0.105102377,0.561140504,0.097514256,0.546818847,0.102067129,0.548410142,0.088408511,0.554775323,0.08082039,0.559549209,0.073232269,0.540453666,0.097514256,0.543636257,0.083855639,0.548410142,0.076267518,0.554775323,0.071714645,0.534088485,0.094479008,0.538862371,0.082338015,0.543636257,0.074749894,0.548410142,0.070197021,0.529314599,0.092961384,0.534088485,0.082338015,0.538862371,0.077785142,0.543636257,0.071714645
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_3\Satyam_3_0.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_3\Satyam_3_0.jpg,Satyam_A,0.502175675,0.191322624,0.50649686,0.280997691,0.434477118,0.277676392,0.345172638,0.349416446,0.422953959,0.285647509,0.578516602,0.28431899,0.627490026,0.369344239,0.516579624,0.368015719,0.515139229,0.369344239,0.50361607,0.360044602,0.490652516,0.349416446,0.479129358,0.350744965,0.470486989,0.354730524,0.470486989,0.357387563,0.45896383,0.357387563,0.46184462,0.358716083,0.469046594,0.361373122,0.470486989,0.368015719,0.460404225,0.368015719,0.467606199,0.368015719,0.477688963,0.368015719,0.471927384,0.377315356,0.466165804,0.377315356,0.471927384,0.375986836,0.480569753,0.374658317,0.477688963,0.386614992,0.471927384,0.385286473,0.476248568,0.385286473,0.482010147,0.385286473,0.427275144,0.28299047,0.435917513,0.269705275,0.444559882,0.2577486,0.45608304,0.252434522,0.467606199,0.248448963,0.45896383,0.249777483,0.473367778,0.245791924,0.480569753,0.244463404,0.486331332,0.244463404,0.463285014,0.2577486,0.476248568,0.253763041,0.483450542,0.252434522,0.490652516,0.252434522,0.463285014,0.267048236,0.476248568,0.264391197,0.483450542,0.263062678,0.487771727,0.263062678,0.463285014,0.279004912,0.471927384,0.277676392,0.476248568,0.276347873,0.482010147,0.275019353
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_3\Satyam_3_11.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_3\Satyam_3_11.jpg,Satyam_A,0.495950566,0.190239203,0.498116244,0.282788667,0.422317497,0.282122843,0.350128215,0.352700132,0.42809264,0.304760842,0.573914991,0.28345449,0.623003703,0.364684955,0.514719779,0.359358367,0.511832208,0.360690014,0.501725708,0.351368485,0.488731637,0.339383663,0.478625138,0.34071531,0.47140621,0.34471025,0.468518638,0.347373544,0.458412139,0.348705191,0.464187281,0.350036838,0.47140621,0.350036838,0.468518638,0.356695073,0.459855924,0.35802672,0.467074853,0.356695073,0.474293781,0.355363426,0.469962424,0.366016602,0.464187281,0.366016602,0.469962424,0.364684955,0.475737567,0.363353308,0.474293781,0.374006484,0.469962424,0.374006484,0.472849995,0.37134319,0.478625138,0.37134319,0.429536426,0.302097548,0.433867783,0.286117784,0.439642925,0.268806374,0.449749425,0.262148139,0.458412139,0.259484845,0.459855924,0.270138021,0.474293781,0.267474727,0.482956495,0.264811433,0.490175423,0.264811433,0.467074853,0.280791196,0.482956495,0.279459549,0.491619209,0.278127902,0.501725708,0.278127902,0.469962424,0.291444372,0.48440028,0.290112725,0.493062994,0.290112725,0.503169494,0.290112725,0.469962424,0.302097548,0.480068923,0.300765901,0.487287852,0.302097548,0.495950566,0.302097548
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_3\Satyam_3_165.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_3\Satyam_3_165.jpg,Satyam_B,0.466414903,0.177106538,0.458604127,0.267157956,0.385182836,0.267878368,0.308637235,0.208804637,0.391431457,0.13532268,0.532025418,0.266437545,0.574203607,0.337037857,0.464852748,0.354327729,0.463290593,0.357209375,0.452355507,0.347123616,0.441420421,0.332715389,0.430485335,0.328392921,0.419550249,0.329833743,0.424236714,0.337037857,0.413301628,0.332715389,0.414863784,0.331274566,0.419550249,0.329833743,0.419550249,0.347123616,0.410177318,0.34424197,0.411739473,0.341360325,0.417988094,0.339919502,0.417988094,0.355768552,0.410177318,0.352886906,0.413301628,0.350005261,0.416425939,0.350005261,0.421112404,0.365854311,0.414863784,0.361531843,0.416425939,0.358650197,0.419550249,0.358650197,0.400804387,0.13532268,0.416425939,0.129559389,0.430485335,0.11947363,0.439858266,0.112269517,0.446106886,0.105065403,0.42892318,0.102183758,0.433609645,0.090657176,0.439858266,0.080571418,0.444544731,0.071926481,0.422674559,0.09786129,0.427361025,0.084893886,0.433609645,0.073367304,0.441420421,0.064722368,0.414863784,0.094979645,0.419550249,0.08201224,0.425798869,0.071926481,0.43204749,0.063281545,0.407053008,0.096420467,0.411739473,0.086334708,0.416425939,0.077689772,0.422674559,0.070485659
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_3\Satyam_3_176.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_3\Satyam_3_176.jpg,Satyam_B,0.469293725,0.177520407,0.459936619,0.266700593,0.38507977,0.266700593,0.310222922,0.21204177,0.392877359,0.137245485,0.534793468,0.266700593,0.576900445,0.337181708,0.46617469,0.354442389,0.463055655,0.357319169,0.452139031,0.345812049,0.441222407,0.332866538,0.430305783,0.328551367,0.41938916,0.329989758,0.422508195,0.337181708,0.413151089,0.332866538,0.414710606,0.331428148,0.41938916,0.331428148,0.41938916,0.348688829,0.408472536,0.345812049,0.413151089,0.342935268,0.420948677,0.341496878,0.41938916,0.35875756,0.411591571,0.354442389,0.414710606,0.351565609,0.420948677,0.351565609,0.422508195,0.3673879,0.416270124,0.36451112,0.41938916,0.36163434,0.424067713,0.36019595,0.402234465,0.137245485,0.416270124,0.130053534,0.430305783,0.119984804,0.438103372,0.111354463,0.444341442,0.105600903,0.427186748,0.102724122,0.431865301,0.089778612,0.436543854,0.079709881,0.442781925,0.07107954,0.41938916,0.098408952,0.424067713,0.085463441,0.430305783,0.075394711,0.438103372,0.06676437,0.413151089,0.096970562,0.41938916,0.085463441,0.424067713,0.076833101,0.430305783,0.06964115,0.406913018,0.099847342,0.413151089,0.091217002,0.417829642,0.084025051,0.424067713,0.078271491
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_3\Satyam_3_22.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_3\Satyam_3_22.jpg,Satyam_A,0.489766877,0.197671042,0.487591813,0.285940629,0.405664403,0.287278047,0.353462867,0.37153538,0.415814702,0.375547634,0.569519224,0.284603211,0.617370632,0.362173454,0.510067475,0.367523126,0.504267304,0.367523126,0.489766877,0.362173454,0.473816408,0.354148946,0.462216067,0.354148946,0.452065768,0.352811528,0.465116152,0.3581612,0.453515811,0.362173454,0.449165683,0.36484829,0.437565341,0.36484829,0.465116152,0.366185708,0.453515811,0.370197962,0.450615725,0.372872798,0.446265597,0.374210216,0.466566195,0.375547634,0.456415896,0.37822247,0.453515811,0.382234724,0.450615725,0.383572142,0.472366365,0.38490956,0.463666109,0.386246978,0.460766024,0.390259232,0.456415896,0.39159665,0.411464574,0.380897306,0.42016483,0.368860544,0.431765171,0.355486364,0.443365512,0.350136692,0.453515811,0.346124438,0.44771564,0.36484829,0.462216067,0.36484829,0.472366365,0.363510872,0.483966707,0.362173454,0.450615725,0.376885052,0.466566195,0.376885052,0.481066621,0.375547634,0.49121692,0.375547634,0.450615725,0.386246978,0.468016237,0.386246978,0.479616579,0.38490956,0.488316835,0.38490956,0.450615725,0.395608904,0.463666109,0.395608904,0.472366365,0.394271486,0.481066621,0.394271486
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Satyam\Satyam_3\Satyam_3_33.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Satyam\Satyam_3\Satyam_3_33.jpg,Satyam_A,0.481986096,0.200265313,0.479078472,0.284741694,0.397664977,0.288764379,0.343873918,0.379945235,0.410749289,0.421512978,0.560491966,0.280719009,0.611375401,0.357150021,0.506700907,0.363854495,0.497978033,0.363854495,0.483439909,0.355809126,0.46599416,0.346422861,0.452909848,0.345081966,0.442733161,0.345081966,0.455817473,0.349104651,0.439825537,0.349104651,0.42964885,0.349104651,0.4238336,0.347763756,0.451456036,0.353127336,0.436917912,0.351786441,0.42964885,0.351786441,0.425287413,0.353127336,0.448548411,0.359831811,0.438371724,0.357150021,0.435464099,0.357150021,0.431102662,0.358490916,0.454363661,0.369218075,0.444186974,0.36519539,0.441279349,0.36519539,0.439825537,0.36519539,0.406387851,0.428217452,0.415110726,0.421512978,0.431102662,0.414808503,0.444186974,0.416149398,0.452909848,0.418831188,0.448548411,0.429558347,0.46017891,0.430899242,0.47180941,0.430899242,0.483439909,0.430899242,0.448548411,0.436262822,0.463086535,0.436262822,0.476170847,0.434921927,0.487801346,0.433581032,0.447094599,0.440285507,0.46017891,0.440285507,0.47180941,0.438944612,0.481986096,0.437603717,0.447094599,0.444308192,0.457271286,0.442967297,0.464540348,0.441626402,0.470355597,0.440285507
